ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5004709,F,Y,N,0,268923.26,Commercial associate,Higher education,Married,House / apartment,-21306,-7415,1,0,1,0,Cooking staff,2.0
5004710,F,Y,Y,0,195008.17,Commercial associate,Secondary / secondary special,Married,House / apartment,-18971,-8526,1,0,1,0,High skill tech staff,2.0
5004711,F,N,N,0,128065.03,Working,Secondary / secondary special,Married,House / apartment,-11571,-3862,1,0,0,0,,2.0
5004712,F,Y,Y,0,203417.96,Commercial associate,Secondary / secondary special,Married,With parents,-17559,-425,1,0,0,0,Medicine staff,2.0
5004713,F,N,Y,0,230867.21,Working,Higher education,Married,House / apartment,-10664,-2215,1,1,0,0,Sales staff,2.0
5004714,F,Y,Y,1,45209.26,Pensioner,Secondary / secondary special,Widow,House / apartment,-9799,365243,1,0,0,0,,3.0
5004715,F,Y,N,0,140146.06,Working,Secondary / secondary special,Civil marriage,With parents,-17836,-4015,1,1,0,1,Managers,2.0
5004716,M,Y,Y,0,162605.53,Working,Secondary / secondary special,Married,House / apartment,-17709,-7748,1,0,0,0,Laborers,1.0
5004717,M,Y,Y,0,150933.79,Working,Secondary / secondary special,Married,House / apartment,-10187,-1051,1,0,0,0,Accountants,1.0
5004718,F,Y,N,1,96847.33,Pensioner,Secondary / secondary special,Married,House / apartment,-13334,365243,1,0,0,0,,3.0
5004719,M,N,Y,1,168440.73,State servant,Secondary / secondary special,Single / not married,House / apartment,-8735,-1616,1,1,0,0,Drivers,3.0
5004720,M,N,N,1,151710.51,Working,Secondary / secondary special,Single / not married,House / apartment,-19173,-7601,1,0,0,0,Core staff,2.0
5004721,M,N,Y,0,252722.67,Working,Higher education,Married,House / apartment,-23540,-13405,1,1,0,0,Laborers,2.0
5004722,F,N,Y,0,164023.17,Commercial associate,Secondary / secondary special,Separated,House / apartment,-19561,-12784,1,0,1,0,IT staff,2.0
5004723,M,Y,N,1,102772.72,Pensioner,Secondary / secondary special,Married,Rented apartment,-21237,365243,1,1,0,0,,3.0
5004724,M,N,Y,0,145819.98,Working,Secondary / secondary special,Married,With parents,-15326,-7954,1,0,0,0,Laborers,1.0
5004725,M,N,Y,0,146557.29,Working,Secondary / secondary special,Married,House / apartment,-9206,-1576,1,0,0,0,Managers,1.0
5004726,F,N,Y,0,139428.5,Working,Secondary / secondary special,Married,House / apartment,-19348,-11419,1,0,0,0,Drivers,2.0
5004727,F,Y,Y,0,226075.16,Commercial associate,Higher education,Married,With parents,-11793,-829,1,0,0,0,Sales staff,1.0
5004728,F,N,Y,0,119679.82,Working,Secondary / secondary special,Married,House / apartment,-13911,-350,1,0,0,0,Core staff,2.0
5004729,F,N,Y,0,140947.08,Working,Higher education,Married,House / apartment,-18970,-6625,1,0,1,0,High skill tech staff,1.0
5004730,F,N,N,0,211774.38,Working,Higher education,Single / not married,House / apartment,-22211,-15236,1,1,0,0,Laborers,2.0
5004731,F,Y,N,0,136530.93,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-15485,-6334,1,0,1,0,Managers,2.0
5004732,M,N,Y,2,198685.09,State servant,Higher education,Married,House / apartment,-23124,-5075,1,0,1,0,,4.0
5004733,M,Y,Y,0,81559.63,Pensioner,Secondary / secondary special,Married,House / apartment,-16026,365243,1,1,0,0,,1.0
5004734,F,N,Y,0,212024.35,Commercial associate,Secondary / secondary special,Married,House / apartment,-9639,-2061,1,1,0,0,Laborers,2.0
5004735,M,N,Y,0,89313.07,Pensioner,Incomplete higher,Civil marriage,House / apartment,-16002,365243,1,1,0,0,,2.0
5004736,F,Y,Y,0,172907.78,Working,Secondary / secondary special,Married,House / apartment,-21501,-630,1,0,1,0,Managers,1.0
5004737,M,N,Y,0,169006.6,Commercial associate,Secondary / secondary special,Married,House / apartment,-16317,-4604,1,0,0,0,Core staff,2.0
5004738,M,N,Y,0,171061.91,Working,Secondary / secondary special,Married,With parents,-19687,-3138,1,0,0,0,Cooking staff,2.0
5004739,M,N,Y,0,183120.87,Commercial associate,Secondary / secondary special,Married,House / apartment,-16476,-521,1,0,1,1,High skill tech staff,2.0
5004740,M,N,Y,0,136350.01,State servant,Secondary / secondary special,Married,With parents,-16446,-2494,1,0,0,0,Security staff,1.0
5004741,F,N,N,1,119570.59,Pensioner,Higher education,Married,House / apartment,-12247,365243,1,0,0,0,,2.0
5004742,M,N,N,0,156581.03,Working,Secondary / secondary special,Married,House / apartment,-10905,-3138,1,0,0,0,Accountants,2.0
5004743,F,N,Y,0,73140.74,Pensioner,Higher education,Separated,House / apartment,-12153,365243,1,0,0,1,,2.0
5004744,M,N,N,0,134799.71,State servant,Secondary / secondary special,Married,House / apartment,-14755,-4525,1,0,0,0,Laborers,2.0
5004745,M,Y,Y,2,167256.55,Working,Secondary / secondary special,Married,House / apartment,-20681,-366,1,0,0,0,,4.0
5004746,M,Y,N,0,92650.88,Pensioner,Secondary / secondary special,Married,House / apartment,-20993,365243,1,0,0,0,,2.0
5004747,F,N,Y,1,153313.9,Working,Secondary / secondary special,Married,House / apartment,-10296,-1546,1,0,0,0,Laborers,2.0
5004748,M,N,N,0,109473.76,Pensioner,Secondary / secondary special,Married,House / apartment,-16555,365243,1,0,1,1,,2.0
5004749,F,N,Y,0,195760.64,Working,Higher education,Married,House / apartment,-14356,-5862,1,0,0,0,,1.0
5004750,F,N,Y,0,128947.68,Working,Secondary / secondary special,Married,House / apartment,-16846,-9806,1,1,0,0,,2.0
5004751,M,N,Y,0,179581.13,Commercial associate,Secondary / secondary special,Married,House / apartment,-18078,-10062,1,0,0,1,High skill tech staff,1.0
5004752,F,N,Y,0,132264.35,Working,Secondary / secondary special,Married,House / apartment,-12164,-44,1,0,1,0,,1.0
5004753,M,N,Y,0,169736.24,Working,Secondary / secondary special,Single / not married,House / apartment,-22443,-3499,1,1,0,0,Core staff,2.0
5004754,F,N,Y,0,196942.95,Commercial associate,Secondary / secondary special,Married,House / apartment,-22704,-3379,1,0,0,0,Laborers,2.0
5004755,F,N,N,0,130785.32,Pensioner,Secondary / secondary special,Married,House / apartment,-9363,365243,1,0,1,0,,1.0
5004756,M,Y,Y,0,240866.05,Working,Higher education,Widow,House / apartment,-18968,-5141,1,0,1,0,Laborers,2.0
5004757,F,N,Y,1,84694.4,Pensioner,Higher education,Single / not married,House / apartment,-8204,365243,1,0,0,1,,3.0
5004758,F,Y,Y,1,85431.63,Pensioner,Secondary / secondary special,Married,House / apartment,-8419,365243,1,0,0,0,,2.0
5004759,M,Y,N,0,209322.53,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-23063,-10660,1,0,1,0,,1.0
5004760,F,N,N,2,179865.92,Commercial associate,Secondary / secondary special,Married,House / apartment,-18837,-1907,1,0,0,0,,4.0
5004761,F,N,N,0,192928.15,Working,Higher education,Widow,House / apartment,-12886,-5782,1,0,0,0,Core staff,2.0
5004762,F,N,Y,0,233592.9,Working,Higher education,Married,House / apartment,-18436,-9225,1,0,1,0,Low-skill Laborers,2.0
5004763,M,N,Y,0,230261.63,Working,Higher education,Single / not married,House / apartment,-21264,-6180,1,1,0,0,Laborers,2.0
5004764,M,N,Y,0,149121.57,Working,Secondary / secondary special,Married,House / apartment,-21667,-8828,1,0,0,0,Laborers,2.0
5004765,M,Y,Y,0,135405.05,Working,Secondary / secondary special,Married,House / apartment,-8000,-789,1,0,0,0,,2.0
5004766,F,N,Y,0,149277.26,Working,Secondary / secondary special,Single / not married,House / apartment,-20820,-8309,1,1,1,0,Drivers,2.0
5004767,M,N,Y,0,162214.91,Commercial associate,Incomplete higher,Single / not married,House / apartment,-21382,-12741,1,0,0,0,Security staff,2.0
5004768,M,Y,Y,0,280361.24,Commercial associate,Higher education,Married,House / apartment,-17242,-2163,1,0,1,0,Private service staff,2.0
5004769,M,Y,Y,1,89990.83,Pensioner,Secondary / secondary special,Married,House / apartment,-15383,365243,1,0,0,0,,3.0
5004770,F,N,Y,1,194255.67,Working,Higher education,Married,Municipal apartment,-9454,-1980,1,0,0,0,High skill tech staff,2.0
5004771,M,Y,N,0,218212.18,Working,Higher education,Civil marriage,House / apartment,-11521,-562,1,0,0,0,Managers,2.0
5004772,M,N,Y,0,127172.87,Working,Secondary / secondary special,Married,House / apartment,-15553,-4142,1,0,0,0,Core staff,2.0
5004773,F,N,N,0,182140.12,Working,Higher education,Married,House / apartment,-21573,-9549,1,0,0,1,Accountants,2.0
5004774,F,N,Y,0,66233.91,Pensioner,Secondary / secondary special,Single / not married,With parents,-20577,365243,1,1,0,0,,2.0
5004775,M,N,Y,0,140093.43,Working,Secondary / secondary special,Single / not married,House / apartment,-15640,-149,1,0,0,0,High skill tech staff,2.0
5004776,F,Y,Y,0,175063.24,Working,Secondary / secondary special,Separated,House / apartment,-20296,-1515,1,0,0,0,,2.0
5004777,M,N,N,0,155214.01,Working,Secondary / secondary special,Separated,House / apartment,-19976,-1256,1,1,0,0,Low-skill Laborers,2.0
5004778,M,N,Y,0,211949.88,Working,Higher education,Married,With parents,-16976,-3920,1,0,0,0,Sales staff,2.0
5004779,F,N,N,2,170203.29,Working,Secondary / secondary special,Married,House / apartment,-11211,-2897,1,0,0,0,High skill tech staff,4.0
5004780,F,N,Y,1,155753.97,Working,Secondary / secondary special,Married,House / apartment,-13263,-6661,1,1,0,0,Laborers,3.0
5004781,F,N,Y,0,157163.64,Working,Secondary / secondary special,Married,House / apartment,-10307,-975,1,0,0,0,Sales staff,2.0
5004782,M,N,N,0,142904.63,Working,Secondary / secondary special,Married,House / apartment,-7785,-196,1,0,0,0,High skill tech staff,2.0
5004783,F,Y,Y,2,140440.07,Working,Secondary / secondary special,Married,House / apartment,-8964,-1012,1,0,0,0,Sales staff,4.0
5004784,M,N,N,0,82978.21,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19878,365243,1,1,0,0,,1.0
5004785,F,N,Y,0,145792.15,Working,Secondary / secondary special,Married,House / apartment,-8208,-269,1,0,0,1,Sales staff,2.0
5004786,F,N,Y,0,220341.57,Working,Higher education,Married,House / apartment,-14096,-220,1,0,0,0,Core staff,2.0
5004787,F,N,N,0,208897.25,Working,Higher education,Married,House / apartment,-23513,-9568,1,0,1,0,Drivers,2.0
5004788,F,N,N,1,144523.96,Working,Secondary / secondary special,Married,House / apartment,-20451,-12209,1,0,1,0,,3.0
5004789,M,Y,Y,0,182649.7,Working,Higher education,Widow,House / apartment,-19733,-11332,1,0,0,0,Core staff,2.0
5004790,F,Y,N,0,221973.8,Working,Higher education,Married,Office apartment,-12085,-588,1,0,0,1,Laborers,2.0
5004791,F,N,Y,0,142533.51,Working,Secondary / secondary special,Married,House / apartment,-17983,-1713,1,0,1,0,Drivers,2.0
5004792,F,N,N,0,155306.95,Working,Secondary / secondary special,Married,House / apartment,-15685,-4492,1,0,1,0,Cleaning staff,2.0
5004793,F,Y,Y,0,101728.42,Pensioner,Higher education,Married,House / apartment,-17696,365243,1,0,0,0,,1.0
5004794,F,N,Y,1,107390.62,Pensioner,Secondary / secondary special,Separated,House / apartment,-14674,365243,1,0,1,0,,3.0
5004795,M,N,Y,0,147049.19,Working,Secondary / secondary special,Separated,House / apartment,-16203,-3563,1,0,0,0,Managers,1.0
5004796,F,N,Y,0,237459.55,Working,Higher education,Married,House / apartment,-23555,-11949,1,0,0,0,Cooking staff,2.0
5004797,F,Y,Y,0,160013.56,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12963,-3180,1,1,0,0,,2.0
5004798,F,N,Y,0,115727.99,Pensioner,Higher education,Married,House / apartment,-11149,365243,1,0,0,0,,2.0
5004799,M,Y,Y,0,119692.6,State servant,Secondary / secondary special,Married,With parents,-14878,-202,1,0,0,0,,1.0
5004800,F,Y,N,0,134128.05,Working,Secondary / secondary special,Single / not married,House / apartment,-16097,-2735,1,0,0,0,Core staff,2.0
5004801,F,N,Y,0,176208.76,Working,Secondary / secondary special,Married,House / apartment,-9046,-2231,1,0,1,0,Managers,2.0
5004802,M,Y,Y,0,151685.75,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-20623,-7203,1,1,1,0,Laborers,2.0
5004803,F,Y,Y,0,100094.05,Pensioner,Higher education,Single / not married,House / apartment,-14453,365243,1,0,0,0,,2.0
5004804,F,N,N,2,171206.74,Working,Secondary / secondary special,Single / not married,House / apartment,-14311,-6180,1,0,0,0,Laborers,4.0
5004805,F,N,Y,0,263141.54,Commercial associate,Higher education,Married,House / apartment,-18258,-4722,1,0,0,0,Cooking staff,2.0
5004806,M,N,Y,0,142614.76,Working,Secondary / secondary special,Married,House / apartment,-20097,-9166,1,1,0,0,High skill tech staff,2.0
5004807,F,N,Y,0,144597.36,Working,Secondary / secondary special,Single / not married,House / apartment,-23515,-2893,1,0,1,0,,2.0
5004808,M,N,Y,0,161802.63,Working,Lower secondary,Married,House / apartment,-10459,-2870,1,0,0,0,,2.0
5004809,F,N,Y,0,143408.54,Working,Secondary / secondary special,Married,House / apartment,-13224,-5237,1,0,0,1,Core staff,2.0
5004810,F,N,Y,0,269758.43,Commercial associate,Higher education,Married,House / apartment,-10374,-375,1,0,1,0,Drivers,2.0
5004811,F,Y,Y,0,177235.94,Commercial associate,Secondary / secondary special,Married,House / apartment,-21826,-2825,1,0,1,0,Cooking staff,1.0
5004812,F,N,Y,0,100636.65,Pensioner,Higher education,Single / not married,House / apartment,-16485,365243,1,1,0,0,,2.0
5004813,M,N,Y,0,146341.6,Working,Secondary / secondary special,Married,House / apartment,-21370,-6868,1,0,1,0,Core staff,2.0
5004814,F,N,Y,0,212380.98,Working,Higher education,Married,House / apartment,-23504,-10804,1,0,1,0,Medicine staff,2.0
5004815,F,N,Y,0,218852.12,Working,Higher education,Single / not married,House / apartment,-16513,-6348,1,0,0,0,High skill tech staff,1.0
5004816,F,N,N,0,142101.48,Working,Secondary / secondary special,Civil marriage,With parents,-9569,-2013,1,1,0,1,Core staff,2.0
5004817,M,N,N,1,165288.07,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13476,-4941,1,0,0,0,Drivers,3.0
5004818,F,N,Y,2,142832.37,Working,Secondary / secondary special,Married,House / apartment,-8252,-866,1,1,1,0,Medicine staff,4.0
5004819,M,Y,Y,0,127099.82,Working,Secondary / secondary special,Married,House / apartment,-21319,-8491,1,0,0,0,Laborers,1.0
5004820,F,Y,Y,0,151747.45,Working,Secondary / secondary special,Married,House / apartment,-7958,-47,1,0,0,0,,2.0
5004821,F,N,Y,0,147101.67,Working,Secondary / secondary special,Married,House / apartment,-17187,-1798,1,0,0,0,,2.0
5004822,F,Y,Y,0,184115.67,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-9376,-1415,1,0,0,1,Laborers,2.0
5004823,F,Y,Y,0,146318.83,Working,Secondary / secondary special,Married,House / apartment,-7792,-916,1,0,1,0,Laborers,2.0
5004824,F,N,N,0,82227.34,Pensioner,Higher education,Married,House / apartment,-11787,365243,1,0,0,0,,2.0
5004825,F,Y,N,1,230813.69,Commercial associate,Higher education,Single / not married,House / apartment,-16539,-8067,1,0,1,0,Managers,2.0
5004826,M,Y,Y,0,200032.47,Working,Higher education,Married,House / apartment,-8877,-1688,1,0,0,0,Sales staff,2.0
5004827,M,N,Y,0,150049.55,Working,Secondary / secondary special,Married,House / apartment,-17552,-5358,1,0,1,0,Managers,2.0
5004828,M,N,N,1,186922.11,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18470,-3372,1,0,0,0,IT staff,3.0
5004829,F,N,N,0,130017.58,Working,Secondary / secondary special,Married,With parents,-23254,-7438,1,0,0,0,Core staff,1.0
5004830,F,N,N,0,123768.78,Pensioner,Lower secondary,Separated,House / apartment,-22127,365243,1,0,1,1,,2.0
5004831,F,Y,Y,0,163967.2,Working,Secondary / secondary special,Married,House / apartment,-16779,-131,1,1,0,0,Laborers,1.0
5004832,M,N,Y,0,159837.0,Working,Secondary / secondary special,Married,House / apartment,-20420,-8293,1,1,0,0,Drivers,2.0
5004833,M,Y,Y,0,143459.21,State servant,Secondary / secondary special,Married,Municipal apartment,-13514,-551,1,0,1,0,,1.0
5004834,F,Y,Y,0,157180.78,Commercial associate,Secondary / secondary special,Married,House / apartment,-17083,-1559,1,0,0,0,Laborers,2.0
5004835,F,Y,Y,0,148599.68,Working,Secondary / secondary special,Married,Municipal apartment,-14153,-4757,1,0,1,0,High skill tech staff,1.0
5004836,F,Y,Y,0,133026.72,Working,Secondary / secondary special,Separated,House / apartment,-13087,-122,1,0,0,0,Managers,2.0
5004837,F,N,N,0,127955.16,Working,Secondary / secondary special,Single / not married,House / apartment,-19364,-7351,1,0,1,0,Laborers,2.0
5004838,F,N,N,1,160619.24,Commercial associate,Secondary / secondary special,Married,House / apartment,-12438,-3756,1,0,0,0,Managers,3.0
5004839,F,Y,Y,0,131919.63,Working,Secondary / secondary special,Separated,Municipal apartment,-13786,-5692,1,1,1,0,Drivers,2.0
5004840,M,N,N,0,154641.15,Working,Secondary / secondary special,Married,House / apartment,-13571,-510,1,0,0,0,Laborers,2.0
5004841,F,N,Y,0,106792.76,Pensioner,Higher education,Civil marriage,House / apartment,-21659,365243,1,0,0,0,,2.0
5004842,F,Y,N,0,155037.37,Working,Secondary / secondary special,Single / not married,House / apartment,-10409,-47,1,0,1,0,,1.0
5004843,M,Y,Y,0,146520.94,Working,Secondary / secondary special,Married,House / apartment,-13801,-5550,1,0,0,0,Accountants,2.0
5004844,F,N,Y,1,242810.24,Commercial associate,Higher education,Married,House / apartment,-21939,-4482,1,0,0,0,Core staff,3.0
5004845,F,Y,Y,0,191539.59,Working,Higher education,Married,House / apartment,-7916,-1194,1,0,0,0,Managers,2.0
5004846,F,Y,Y,1,164701.24,Working,Secondary / secondary special,Separated,House / apartment,-22903,-3050,1,0,1,0,Medicine staff,2.0
5004847,F,N,Y,1,143653.89,Working,Secondary / secondary special,Married,House / apartment,-22116,-9115,1,0,0,0,Drivers,3.0
5004848,F,N,Y,2,66697.5,Pensioner,Higher education,Married,House / apartment,-14385,365243,1,0,0,0,,4.0
5004849,M,Y,N,0,154110.67,Working,Secondary / secondary special,Married,House / apartment,-18165,-1300,1,1,1,0,Cleaning staff,2.0
5004850,F,N,Y,2,191682.55,Working,Higher education,Married,House / apartment,-23598,-6876,1,0,0,0,Sales staff,4.0
5004851,F,N,Y,0,164451.66,Commercial associate,Secondary / secondary special,Married,House / apartment,-16589,-8837,1,1,1,1,Sales staff,2.0
5004852,M,N,Y,0,206280.11,Working,Higher education,Single / not married,House / apartment,-9228,-1628,1,0,0,0,Laborers,2.0
5004853,F,Y,Y,0,108647.14,Pensioner,Secondary / secondary special,Separated,House / apartment,-21389,365243,1,1,0,0,,1.0
5004854,M,N,Y,3,208840.06,Working,Higher education,Married,House / apartment,-9826,-2253,1,1,0,1,Cleaning staff,5.0
5004855,M,N,N,0,157508.41,Commercial associate,Secondary / secondary special,Widow,House / apartment,-11805,-1210,1,0,0,0,Laborers,2.0
5004856,F,N,Y,0,82313.45,Pensioner,Lower secondary,Married,House / apartment,-21709,365243,1,0,1,1,,2.0
